Accessed Elements:	access time us
121	 	 	0.016
122	 	 	0.021
123	 	 	0.022
124	 	 	0.015
125	 	 	0.014
126	 	 	0.013
127	 	 	0.015
128	 	 	0.015
129	 	 	0.015
130	 	 	0.014
131	 	 	0.015
132	 	 	0.021
133	 	 	0.02
134	 	 	0.015
135	 	 	0.014
136	 	 	0.022
137	 	 	0.015
138	 	 	0.015
139	 	 	0.015
140	 	 	0.021
141	 	 	0.024
142	 	 	0.022
143	 	 	0.014
144	 	 	0.023
145	 	 	0.022
146	 	 	0.015
147	 	 	0.015
148	 	 	0.015
149	 	 	0.022
150	 	 	0.016
151	 	 	0.022
152	 	 	0.015
153	 	 	0.015
154	 	 	0.022
155	 	 	0.014
156	 	 	0.015
157	 	 	0.022
158	 	 	0.023
159	 	 	0.023
160	 	 	0.016
161	 	 	0.021
162	 	 	0.014
163	 	 	0.022
164	 	 	0.014
165	 	 	0.022
166	 	 	0.022
167	 	 	0.023
168	 	 	0.022
169	 	 	0.023
170	 	 	0.022
171	 	 	0.021
172	 	 	0.014
173	 	 	0.02
174	 	 	0.022
175	 	 	0.022
176	 	 	0.015
177	 	 	0.022
178	 	 	0.022
179	 	 	0.016
180	 	 	0.021
181	 	 	0.015
182	 	 	0.023
183	 	 	0.014
184	 	 	0.022
185	 	 	0.013
186	 	 	0.023
187	 	 	0.021
188	 	 	0.014
189	 	 	0.021
190	 	 	0.02
191	 	 	0.014
192	 	 	0.023
193	 	 	0.021
194	 	 	0.022
195	 	 	0.014
196	 	 	0.023
197	 	 	0.022
198	 	 	0.024
199	 	 	0.015
200	 	 	0.014
201	 	 	0.014
202	 	 	0.015
203	 	 	0.014
204	 	 	0.015
205	 	 	0.016
206	 	 	0.021
207	 	 	0.015
208	 	 	0.015
209	 	 	0.023
210	 	 	0.021
211	 	 	0.013
212	 	 	0.014
213	 	 	0.014
214	 	 	0.022
215	 	 	0.022
216	 	 	0.015
217	 	 	0.024
218	 	 	0.014
219	 	 	0.021
220	 	 	0.022
221	 	 	0.016
222	 	 	0.022
223	 	 	0.022
224	 	 	0.023
225	 	 	0.014
226	 	 	0.015
227	 	 	0.023
228	 	 	0.015
229	 	 	0.023
230	 	 	0.013
231	 	 	0.014
232	 	 	0.014
233	 	 	0.015
234	 	 	0.015
235	 	 	0.015
236	 	 	0.015
237	 	 	0.02
238	 	 	0.015
239	 	 	0.023
240	 	 	0.023
241	 	 	0.023
242	 	 	0.022
243	 	 	0.016
244	 	 	0.014
245	 	 	0.014
246	 	 	0.02
247	 	 	0.014
248	 	 	0.014
249	 	 	0.015
250	 	 	0.014
251	 	 	0.022
252	 	 	0.022
253	 	 	0.013
254	 	 	0.022
255	 	 	0.021
256	 	 	0.02
257	 	 	0.014
258	 	 	0.021
259	 	 	0.021
260	 	 	0.023
261	 	 	0.022
262	 	 	0.023
263	 	 	0.023
264	 	 	0.013
265	 	 	0.023
266	 	 	0.023
267	 	 	0.014
268	 	 	0.021
269	 	 	0.023
270	 	 	0.022
271	 	 	0.021
272	 	 	0.016
273	 	 	0.023
274	 	 	0.014
275	 	 	0.023
276	 	 	0.013
277	 	 	0.013
278	 	 	0.016
279	 	 	0.014
280	 	 	0.013
281	 	 	0.013
282	 	 	0.022
283	 	 	0.021
284	 	 	0.015
285	 	 	0.021
286	 	 	0.022
287	 	 	0.014
288	 	 	0.014
289	 	 	0.014
290	 	 	0.021
291	 	 	0.022
292	 	 	0.022
293	 	 	0.022
294	 	 	0.021
295	 	 	0.015
296	 	 	0.022
297	 	 	0.014
298	 	 	0.022
299	 	 	0.021
300	 	 	0.015
301	 	 	0.017
302	 	 	0.014
303	 	 	0.023
304	 	 	0.02
305	 	 	0.021
306	 	 	0.014
307	 	 	0.014
308	 	 	0.014
309	 	 	0.021
310	 	 	0.014
311	 	 	0.014
312	 	 	0.022
313	 	 	0.021
314	 	 	0.022
315	 	 	0.022
316	 	 	0.014
317	 	 	0.013
318	 	 	0.013
319	 	 	0.022
320	 	 	0.014
321	 	 	0.014
322	 	 	0.022
323	 	 	0.014
324	 	 	0.021
325	 	 	0.021
326	 	 	0.015
327	 	 	0.014
328	 	 	0.013
329	 	 	0.013
330	 	 	0.02
331	 	 	0.02
332	 	 	0.014
333	 	 	0.022
334	 	 	0.02
335	 	 	0.015
336	 	 	0.02
337	 	 	0.022
338	 	 	0.013
339	 	 	0.02
340	 	 	0.02
341	 	 	0.021
342	 	 	0.021
343	 	 	0.022
344	 	 	0.022
345	 	 	0.014
346	 	 	0.014
347	 	 	0.014
348	 	 	0.015
349	 	 	0.014
350	 	 	0.014
351	 	 	0.014
352	 	 	0.022
353	 	 	0.022
354	 	 	0.014
355	 	 	0.014
356	 	 	0.013
357	 	 	0.021
358	 	 	0.022
359	 	 	0.014
360	 	 	0.013
361	 	 	0.021
362	 	 	0.022
363	 	 	0.014
364	 	 	0.021
365	 	 	0.015
366	 	 	0.022
367	 	 	0.022
368	 	 	0.023
369	 	 	0.023
370	 	 	0.015
371	 	 	0.021
372	 	 	0.015
373	 	 	0.014
374	 	 	0.021
375	 	 	0.014
376	 	 	0.013
377	 	 	0.014
378	 	 	0.014
379	 	 	0.014
380	 	 	0.021
381	 	 	0.014
382	 	 	0.016
383	 	 	0.014
384	 	 	0.021
385	 	 	0.015
386	 	 	0.014
387	 	 	0.023
388	 	 	0.023
389	 	 	0.013
390	 	 	0.021
391	 	 	0.015
392	 	 	0.016
393	 	 	0.023
394	 	 	0.021
395	 	 	0.015
396	 	 	0.02
397	 	 	0.013
398	 	 	0.013
399	 	 	0.021
